content,location_traffic_convenience
"""这家真心炒鸡赞，不过永远在排队，我们晚上11:30去的时候前面还有三桌，不知道是不是因为日本放国假的关系。我大半夜的实在吃不下啥东西，所以就点了盘豆腐，小伙伴一个人点了一碗面，又被上来的份量惊到了～～分分钟钟滴觉得自己到了东北〉_〈隔壁桌貌似诗公司同事聚会，有男有女，每人点了份面～～姑娘们还特别瘦……怎么办到的？？？食物本身来说,其实豆腐和乌冬都不是我爱吃的，不过这家的真的好吃，豆腐质感绵密，酱料清口，乌冬Q弹（应该是迄今为止吃到的最弹牙的面了），料很足，不过可能小伙伴点的是寿喜锅的底？！所以偏甜。一直心心念念想再来吃一顿别的，结果各种错过。。。叹气。。。""",0
"""一家不错的牛排店，刚开始接触他家的牛排是车站大道的点，这次新城店还没吃过就过来看看环境，这里交通便利，不建议开车过来，车位比较难找，还是公交过来很是方便，牛排味道很好，就是没有以前大了，嫩还是很嫩的，我团购了3份，价格是以前150拍的，现在要188了，有点贵，点了意面，鸭下巴，三重奏，我觉得三重奏里的牛肉不好吃，没有188的还吃，有点老，金桔，红枣奶茶都还不错，比较不错的店，最后小孩摔破一个小杯子，赔了10元。""",1
"""绝味买的太多今天来一一点评一下。感谢大众点评周日闪惠日让我捡了黑多耙活。绝味的店子不能更多，但是上班和家附近的就金岛花园一家啦。
       话说绝味的营业员服务态度都是挺好的，完全都不会歧视团购的用户，而且还会大力推荐用团购闪惠省钱，非常棒！55的最划算只要27，基本每个周四都会买一堆回家。
       一直很爱绝味的鸭脖子，不论是麻辣的还是酱香的，完全就是停不下嘴的感觉。之前坐车买过一次绝味的鸡脚，泡脚鸡脚，非常好吃，酸酸辣辣的。很和胃口。汁都非常棒。一口气可以啃20块钱的不会停下。鸭头也灰常好吃，一口气啃2个。 一直很爱绝味的鸭脖子，不论是麻辣的还是酱香的，完全就是停不下嘴的感觉。之前坐车买过一次绝味的鸡脚，泡脚鸡脚，非常好吃，酸酸辣辣的。很和胃口。汁都非常棒。一口气可以啃20块钱的不会停下。鸭头也灰常好吃，一口气啃2个。会继续支持！""",0
"""超级感谢大众点评给了这次试吃的机会，国庆节前就去吃了，去之前打电话预约，告知不用预约，直接去就好了，于是带上爸妈准备开吃！去的时候中午一点，店里人不多，服务员很热情，也很贴心的帮我们放包放衣服，扫微信个在点评领取冰粉，最后送我了一个超大份！就是不够甜，不过免费的也就不挑剔了，解辣一级棒！锅底点的锅中锅，微辣，对于我不喜欢太辣的，适度就好，不烧心，菌汤很鲜。锅底赞！点了基本的菜，菜量一般吧！红薯炒鸡甜，牛肉串量不大，第一次在火锅里涮串，挺好玩的，就是肉的味道没有秘制牛肉好吃，鹅肠很新鲜，又嫩又脆！吃的时候服务员会帮我们下菜，服务真的很好，也很快！桌上有个木盒，盒子里有纸巾，皮筋，眼镜布，太方便了！很少有能提供纸巾的餐厅了！三个人吃的饱饱的！老爸说以后可以来这里吃火锅，不错！很好的试吃体验！推荐给大家""",0
"""第二次来了 拉家带口 一起来尝尝这里的北京菜 来的晚了 烤鸭已经没有了 上回来就没吃到 看来还要再来一回了 
乾隆白菜  脆爽 所有白菜都裹着浓郁的麻将 上面撒着白芝麻很诱人 但是味道上略显不够 对于我来说缺少了酸味和甜味 酸甜口再重一些就好了 
腊八蒜肥肠  这可是老北京口了 本来想吃炖吊子 但是怕太多吃不完就该了这道 还不错 但是没有被惊艳到 非常处理的很干净也没有异味 口感也是嫩滑的 但是腊八蒜的味道始终和肥肠混合不到一起去 只好一口肥肠一口蒜的就这吃了
炸灌肠 不错 不软不硬 蘸着蒜汁 好味
酸梅汤 一尝就是熬制的 不是速溶的那种味道 
现在吃饭用大众点评结账还打折 准备在去一回 呵呵呵呵""",0
"""传说中较火的日式拉面，简单的制作，用心的小店，点了特制黑玉东京酱油拉面，是荞麦面，浓郁的汤头，配菜也丰富，有半个温泉蛋，两片肉，还有最爱的笋。对了，看微博说，他们家的牛油果豆腐色拉，是特地请教了日本大叔吗？难怪，真的跟平时吃到的有点不一样的感觉，说不上来，就是这种组合搭配起来真的很开胃很清新的节奏。就是有一点，我觉得在面的软硬度上是否可以遵循客户自己的意愿来煮呢？有些人肯定偏爱稍硬的，就像我，就喜欢硬一点的，如果可以自己选择就太好了。""",0
"""良心推荐，值得一尝！在致家客栈的一楼，巷子里，所以不像路边店那么吵杂，关键是在满街酸辣重口的饭店中这家口味是恰到好处的清爽。掌柜看不出是居士还是俗家弟子，反正是个信佛的人，不给喝酒好说，他还不给我浪费，客客气气笑眯眯的反复制止我四菜一汤的心愿，以致于三个菜被我吃得盘子都快舔干净了，[偷笑][偷笑]不过掌柜店员都客气的让你没法对他有意见，好吧，沙茶土豆、糖醋排骨、三杯鸡炒芥兰都赞，剩下的我明天再来！[阴险][阴险]""",0
"""想来吃很久了，桥底辣蟹要了最小的，3个人吃也足够了，蟹挺肥的，肉头特别厚实，上面的椒盐蒜茸特别好吃，鲜的很。最满意的是富贵虾菇，真是超级大，要了小号的也感觉有小手臂那么大，肉头鲜的很，很有弹性，像在吃鸡肉一样，虽然很贵，但是觉得毕竟其他地方吃不到，确实很赞，其他就点了港式餐厅常吃的虾饺之类的，这部分价格其实差不多，味道也很不错，服务也很积极，中午来的人不多，但是也坐满了，生意很好，不过味道确实很不一样，之前在龙风楼也点过桥底辣蟹，感觉不如这边，到底是香港的招牌菜，有机会还会来吃的~""",0
"""位置特别好，紧邻南五马路和南运河，交通方便还临河，满足了我闹中取静的想法，从南湖公园玩完正好溜达过去。

sangria酒：中文名叫西班牙水果酒，口感微甜，有葡萄、香橙、柠檬、苹果的清香，喜欢的不要不要的，自己完全没闻到烈性朗姆酒的气味。

鸭胸：图片里看不出来，实际的鸭胸非常大，估计成品就有300克以上，肯定是舶来品了，国内没有这么大的鸭胸，何况煎炸制作把原本食材的体积缩小很多了。

暗黑海鲜烩饭：我最喜欢的菜品，有螃蟹、大虾、蚬子、龙利鱼、鱿鱼和墨鱼汁等等，营养丰富，米饭稍微有点硬实，有点点像小时候吃的纯锅巴，是我喜欢的口感，勾起了小时候的美味，更添一份喜爱了。

黄金海鲜烩饭：虽然和暗黑差了藏红花和墨鱼汁两种，口感却大不相同，有一种一个是夏天一个是冬天的区别。有藏红花调色的黄金海鲜烩饭色泽明亮似黄金，卖相抢眼，米粒比暗黑的儒软一点。四个人就餐，正好可以点两种烩饭，满足了我的选择恐惧症。

焦糖布丁：焦糖味比较浓郁，回味重一些。我最爱布丁的爽滑鲜嫩，不像粘糕类的黏糊糊的，自身美好也不依附纠缠他人，当真婀娜多姿又独立爽直。

黑醋沙拉：青菜控水非常的好，细节看的9出来，沙拉酱一点点，完全能尝到原食材的味道，个人特别不喜欢放很多沙拉酱的沙拉。""",1
"""五角场这家蜀公馆还是很赞的！来了两次了！每次都团了券，很划算！ 
第一次来的时候等位了，店家很热心地准备了冰镇酸梅汁给等位的人无线畅饮！这点很棒！还让等位的人有一次转转盘抽奖的机会！转到了一瓶冰镇的金桔柠檬茶哦！很赞！！！！
他们家虾滑很好吃哦！很Q滑！就是店里貌似很忙！等了好久才有人帮弄虾滑的哦！！其实店家可以给勺子让我们自己动手哦！
再来说说这个麻辣鲶鱼，个人觉得特别好吃！口感很嫩滑！而且量也大！一份四个人吃都没有吃完！可能点的东西有点多了！
还有这个挂面鸭肠也很赞。挺筋道的！而且处理地很干净！他们家量还算可以，挺多的！每次都没有吃完！
她们家服务也不错哦！虽然人多忙了点！不过对待客人的态度还是很好的！很赞哦！！！！！！！！！！！""",0
"""开在南京西路周边的小店 并不在南京路商圈里 晚市5.30才开门 生意还不错 不用等位 基本都是人家提前预定的
马来西亚菜 注重的是呢个酱汁 甜辣酱的口感偏辣   再加上柠檬汁清新的口感
[麻香鸡]极其推荐 猜测是当场烤出来的 等的时间有点长 不过超好吃的 一份是半只鸡 鸡皮烤的脆脆的 也不油腻 鸡肉口感也挺嫩的
[马来炒面]推荐 有点酸甜的口感 吃了很开胃 
[自制豆腐]不是传统的豆腐 感觉豆腐里加入了蛋汁 有一点蛋羹的口感 豆腐里边很嫩
[木鱼茄饼]不推荐 两块茄子里加了一点点木鱼 配上甜辣酱 不是很爱吃
[娘惹膏] 推荐 一份是四块 椰汁的口感 感觉甜
而不腻 
店里环境还挺小资的 挺干净的 里边有小花园可供大桌的客人享用 
上菜速度偏慢 可能都是现做的原因
菜的性价比相对挺好的 而且现在有团购 推荐去哦""",0
"""想他家真的好久了 对这个招牌很感兴趣 团了也好久好久 就是吃的过程很纠结很纠结 
第一次打电话问 结果周二三点才营业 我们想中午吃 黄了 第二次晚上想去打电话说包场 醉了 今天打电话说大厨上午休息 问问回来没 再给我回电话过来说回来了可以做 才吃上的 
菜的话 啤酒还不错 在杜尚喝过类似的 他家还算便宜 沙拉很好吃 上面一层差一些 下面的西生菜还有酱很棒 炸鸡很好吃呀 意面好像做错了吧 不是奶油什么 好像是番茄 超级酸 焗饭没什么味道 总体来说这一餐很甜！没吃咸的觉得没吃饭啊！！！ 还不错吧""",0
"""来扬州吃的第一顿晚饭。坐了一下午的大巴车，饭点时到达，大家都有点疲劳，在酒店里放好行李就又坐上大巴车到这家店来吃晚饭了。至于为什么选择这家离酒店有点远的店么……据说是当地人介绍推荐的。到达饭店后从外观上看感觉就一般，虽然店比较大，有好几层，但整体的格局还是给人一种乡村大酒店的感觉。由于是第一顿正宗的淮扬菜，大家期望都比较高，但是随之而来的还是有的小失望啊。菜上得很慢，包房环境也很一般，不够大气，地上还有点滑腻腻（不知道是不是我的错觉），每个菜的色香味也都一般，最让人期待的狮子头也没吃出WOW的效果。接下去还要在扬州呆两天，继续寻找让人惊艳的淮扬菜了……""",0
